Field,TCH_2018,TCH_2019,TCH_2020,TCH_2021,TCH_2022,TCH_2023,Clay_2018,Clay_2019,Clay_2020,Clay_2021,Clay_2022,Clay_2023,EC_2018,EC_2019,EC_2020,EC_2021,EC_2022,EC_2023,K_2018,K_2019,K_2020,K_2021,K_2022,K_2023,OM_2018,OM_2019,OM_2020,OM_2021,OM_2022,OM_2023,P2O5_2018,P2O5_2019,P2O5_2020,P2O5_2021,P2O5_2022,P2O5_2023,Sand_2018,Sand_2019,Sand_2020,Sand_2021,Sand_2022,Sand_2023,Silt_2018,Silt_2019,Silt_2020,Silt_2021,Silt_2022,Silt_2023,pH_2018,pH_2019,pH_2020,pH_2021,pH_2022,pH_2023
5279,70.0,70.0,70.0,70.0,70.0,70.0,16.0,16.0,16.0,16.0,16.0,16.0,59.0,59.0,59.0,59.0,59.0,59.0,0.497179487179487,0.497179487179487,0.497179487179487,0.497179487179487,0.497179487179487,0.497179487179487,1.7342079,1.7342079,1.7342079,1.7342079,1.7342079,1.7342079,14.1438106163312,14.1438106163312,14.1438106163312,14.1438106163312,14.1438106163312,14.1438106163312,71.0,71.0,71.0,71.0,71.0,71.0,13.0,13.0,13.0,13.0,13.0,13.0,6.05,6.05,6.05,6.05,6.05,6.05
5283,87.95,74.9390625,61.928125,61.928125,61.928125,61.928125,15.0,15.0,15.0,17.568,16.0,16.0,57.0,57.0,57.0,63.0,92.0,92.0,137.5,137.5,137.5,73.0,0.770861538461539,0.770861538461539,1.5271383,1.5271383,1.5271383,1.8377427,1.7342079,1.7342079,21.4212477354353,21.4212477354353,21.4212477354353,12.1805600914435,26.356,26.356,62.0,62.0,62.0,68.432,71.0,71.0,23.0,23.0,23.0,14.212,13.0,13.0,6.43,6.43,6.43,7.51,6.7,6.7
5284,75.74,75.74,75.74,75.74,75.74,75.74,16.0,16.0,16.0,16.0,16.0,16.0,26.0,26.8,27.6,28.4,29.2,30.0,0.222820512820513,0.2451282051282051,0.2674358974358974,0.2897435897435896,0.3120512820512818,0.334358974358974,1.5528,1.58908158,1.62536316,1.6616447399999998,1.69792632,1.7342079,52.633242047609,46.92669222267216,41.22014239773532,35.51359257279848,29.80704274786164,24.1004929229248,70.0,70.2,70.4,70.6,70.8,71.0,14.0,13.8,13.6,13.4,13.2,13.0,6.24,6.356,6.472,6.588,6.704000000000001,6.82
5285,113.21,113.21,113.21,113.21,113.21,113.21,17.0,17.0,17.0,17.0,17.0,17.0,48.0,48.0,48.0,48.0,48.0,48.0,67.05,67.05,67.05,67.05,67.05,67.05,1.48768545,1.48768545,1.48768545,1.48768545,1.48768545,1.48768545,48.3359667468614,48.3359667468614,48.3359667468614,48.3359667468614,48.3359667468614,48.3359667468614,69.0,69.0,69.0,69.0,69.0,69.0,14.0,14.0,14.0,14.0,14.0,14.0,7.109999999999999,7.109999999999999,7.109999999999999,7.109999999999999,7.109999999999999,7.109999999999999
5286,107.39,107.39,107.39,107.39,107.39,107.39,17.0,17.0,17.0,17.0,17.0,17.0,74.33333333333333,74.33333333333333,74.33333333333333,74.33333333333333,74.33333333333333,74.33333333333333,65.10000000000001,65.10000000000001,65.10000000000001,65.10000000000001,65.10000000000001,65.10000000000001,1.48768545,1.48768545,1.48768545,1.48768545,1.48768545,1.48768545,58.00728955556894,58.00728955556894,58.00728955556894,58.00728955556894,58.00728955556894,58.00728955556894,69.0,69.0,69.0,69.0,69.0,69.0,14.0,14.0,14.0,14.0,14.0,14.0,7.356666666666666,7.356666666666666,7.356666666666666,7.356666666666666,7.356666666666666,7.356666666666666
5288,116.8,124.0,100.2,80.67490494296578,83.95247148288973,89.19961977186313,18.0,16.0,16.784,17.568,16.0,16.0,35.0,92.0,64.0,36.0,111.0,43.0,0.325128205128205,145.0,156.95,168.9,0.446153846153846,0.277692307692308,1.24224,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,38.410181514709,46.095423563778,27.910632138659555,9.72584071354111,38.3720225264066,20.1790158524049,74.0,68.0,68.21600000000001,68.432,71.0,71.0,8.0,16.0,15.106,14.212,13.0,13.0,6.16,7.11,6.965,6.82,7.08,6.79
5289,118.5,118.5,118.5,118.5,118.5,118.5,10.0,12.0,13.333333333333334,14.666666666666666,16.0,16.0,35.0,38.0,36.66666666666666,35.333333333333336,34.0,30.0,0.229156010230179,88.5,59.097993162393166,29.695986324786325,0.293979487179487,0.345128205128205,1.5528,1.48768545,1.5698596,1.65203375,1.7342079,1.7342079,11.5986769570011,23.0,20.947333333333333,18.894666666666662,16.842,28.4340677920251,82.0,76.756,74.83733333333333,72.91866666666667,71.0,71.0,8.0,11.244,11.829333333333333,12.414666666666667,13.0,13.0,6.32,6.87,6.753333333333333,6.636666666666667,6.52,6.09
6101,92.56,102.61470588235294,79.88529411764706,98.93531202435312,98.93531202435312,98.93531202435312,23.436,14.0,24.0,20.0,16.0,16.0,60.0,88.0,123.0,104.0,85.0,68.0,0.652051282051282,273.9,284.8,142.57102564102564,0.342051282051282,0.681025641025641,0.6470925,1.48768545,1.5789057,1.6565568,1.7342079,1.7342079,34.0744195688226,47.8568540234533,36.9381137807307,33.32284631793545,29.7075788551402,45.934743226213,68.508,70.0,60.0,65.5,71.0,71.0,8.056,16.0,16.0,14.5,13.0,13.0,7.03,7.48,7.29,7.140000000000001,6.99,7.29
6102,91.28,108.78951048951048,66.81538461538462,76.43199436222692,76.43199436222692,76.43199436222692,17.0,16.0,24.0,20.0,16.0,16.0,130.0,129.0,155.0,99.5,44.0,78.0,1.01820512820513,414.9,354.2,177.40115384615385,0.602307692307692,0.812564102564103,1.5528,1.48768545,1.7859753,1.7600916,1.7342079,1.7342079,30.8323563892145,54.2239374074857,30.7817614839422,37.8966222988955,45.0114831138488,38.4569943289225,64.0,60.0,58.0,64.5,71.0,71.0,19.0,24.0,18.0,15.5,13.0,13.0,7.08,7.38,7.59,6.915,6.24,7.47
6103,94.35,92.55035460992907,92.55035460992907,92.55035460992907,92.55035460992907,92.55035460992907,19.0,18.0,17.0,20.0,16.0,16.0,86.0,89.0,92.0,93.0,80.0,74.0,0.591282051282051,116.645641025641,232.7,1.02615384615385,0.806923076923077,0.818717948717949,1.5528,1.7714,1.99,1.8377427,1.7342079,1.7342079,34.6864009378664,44.12527786200855,53.5641547861507,42.0885656961642,37.4947742474916,32.600001657715,68.0,69.5,71.0,64.0,71.0,71.0,13.0,12.5,12.0,16.0,13.0,13.0,7.06,7.045,7.03,7.59,7.29,7.52
6104,83.79,117.43766233766232,117.43766233766232,117.43766233766232,117.43766233766232,117.43766233766232,17.0,16.0,15.0,18.0,16.0,16.0,145.0,114.5,84.0,80.0,57.0,93.0,0.783333333333333,118.14166666666668,235.5,1.03512820512821,1.10512820512821,0.892307692307692,2.2,1.995,1.79,1.8377427,1.7342079,1.7342079,47.912762856548,50.73845882134936,53.5641547861507,44.9582406299936,31.8750979265681,44.426428197065,69.0,70.0,71.0,70.0,71.0,71.0,14.0,14.0,14.0,12.0,13.0,13.0,7.23,7.255000000000001,7.28,7.52,7.53,7.5
6105,107.98,128.28217054263564,98.27906976744184,98.27906976744184,98.27906976744184,98.27906976744184,19.0,19.0,29.0,22.5,16.0,16.0,64.0,73.0,83.5,74.25,65.0,85.0,0.964705882352941,313.6,498.7000000000001,249.7708974358975,0.841794871794872,0.726276923076923,1.5528,1.48768545,1.811859,1.77303345,1.7342079,1.7342079,79.1015625,36.0,48.8581940253486,44.91112568429145,40.9640573432343,50.481,74.0,69.0,65.5,68.25,71.0,71.0,8.0,12.0,5.5,9.25,13.0,13.0,6.88,7.6,7.135,7.2075,7.28,7.8
6106,114.85,135.84558823529412,108.32352941176472,108.32352941176472,108.32352941176472,108.32352941176472,21.0,17.0,20.0,18.0,16.0,16.0,122.0,97.0,98.0,96.0,94.0,66.0,0.979028132992327,469.0,366.6,183.7197435897436,0.839487179487179,1.09585128205128,1.5528,1.48768545,1.8377427,1.7859753,1.7342079,1.7342079,60.4048295454546,37.0,46.806038919508346,57.37321335414363,67.9403877887789,38.142,68.0,69.0,66.5,68.75,71.0,71.0,12.0,14.0,13.5,13.25,13.0,13.0,7.36,7.81,7.235,7.3525,7.47,7.53
6107,105.9,130.89565217391305,111.4695652173913,124.06920615734651,136.66884709730172,108.72935404742437,15.0,20.0,20.5,18.25,16.0,16.0,142.0,121.0,116.0,78.5,41.0,90.0,1.04117647058824,352.5,417.75,209.15858974358972,0.567179487179487,0.584358974358974,2.01864,1.48768545,2.070696,1.90245195,1.7342079,1.7342079,49.0671641791045,31.0,46.551196276827554,36.68053853133392,26.8098807858403,17.428829523464,76.0,60.756,64.0,67.5,71.0,71.0,9.0,19.244,15.5,14.25,13.0,13.0,7.13,7.84,7.365,7.3025,7.24,7.59
6108,98.06,124.49830508474577,98.14237288135593,133.36987065120428,168.59736842105264,107.5759493670886,19.0,25.0,17.0,16.5,16.0,16.0,134.0,116.0,90.5,55.25,20.0,58.0,1.31048593350384,440.8,325.9,163.08256410256408,0.265128205128205,0.691025641025641,2.14804,1.48768545,1.77303345,1.753620675,1.7342079,1.7342079,50.1801992792029,37.0,48.1372476052364,27.693565001728697,7.249882398221,75.8666696903725,71.0,61.0,67.5,69.25,71.0,71.0,9.0,14.0,15.5,14.25,13.0,13.0,7.39,7.9,7.285,6.8125,6.34,7.54
6109,79.73,108.56849315068492,69.76986301369863,66.84599589322382,66.84599589322382,66.84599589322382,13.0,13.0,15.868,15.934,16.0,16.0,109.0,58.0,81.3,56.65,32.0,120.0,1.24897435897436,523.3,498.7,249.4497435897436,0.199487179487179,1.9774358974359,1.5528,1.48768545,1.7083242,1.72126605,1.7342079,1.7342079,85.3722864678434,44.8715375351265,66.864406779661,59.9889784270013,53.1135500743416,22.7224677687005,72.0,68.0,70.096,70.548,71.0,71.0,15.0,18.0,14.036,13.518,13.0,13.0,7.16,6.88,7.4,6.665,5.93,7.6
6110,78.0,110.0945945945946,77.28108108108108,77.80316586373021,77.80316586373021,77.80316586373021,19.0,25.0,19.868,17.933999999999997,16.0,16.0,103.0,177.0,70.7,69.35,68.0,79.0,1.60538461538462,473.0,520.8,260.8755128205128,0.951025641025641,0.977692307692308,1.5528,1.48768545,2.1483471,1.9412775,1.7342079,1.7342079,74.700750659363,22.4357687675632,55.0648055832502,36.53469941439485,18.0045932455395,43.280890988001,66.0,62.0,64.096,67.548,71.0,71.0,15.0,12.0,16.036,14.518,13.0,13.0,7.06,6.99,7.58,7.59,7.6,7.46
6111,98.76,98.76,98.76,98.76,98.76,98.76,20.0,20.0,22.0,17.568,16.0,16.0,98.0,98.0,120.0,58.0,100.0,100.0,591.6,591.6,353.7,434.3,1.18025384615385,1.18025384615385,1.48768545,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,38.7524557956778,38.7524557956778,48.8442893775457,23.5678376808668,43.009,43.009,61.0,61.0,70.0,68.432,71.0,71.0,19.0,19.0,8.0,14.212,13.0,13.0,7.55,7.55,7.65,7.62,7.46,7.46
6112,103.83,103.83,103.83,103.83,103.83,103.83,17.0,20.0,24.0,17.568,16.0,16.0,119.0,66.0,118.0,79.0,105.0,105.0,1.46777493606138,600.4,462.7,548.4,1.31548205128205,1.31548205128205,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,60.8930540242558,47.3641126391618,42.060360297331,26.5138173909752,57.635,57.635,71.0,63.0,56.0,68.432,71.0,71.0,12.0,17.0,20.0,14.212,13.0,13.0,7.0,7.445,7.72,7.68,6.8,6.8
6113,81.11888111888112,81.11888111888112,81.11888111888112,81.11888111888112,81.11888111888112,81.11888111888112,19.0,16.664,18.0,17.568,16.0,16.0,155.0,106.0,108.0,77.0,151.0,105.0,1.14450127877238,409.5,347.2,454.4,1.13347179487179,1.1074358974359,1.5528,1.4753709,1.7859753,1.6047894,1.7342079,1.7342079,30.0,53.013505341665,20.6963900124779,19.8259229974539,96.663,76.5539391293877,70.0,64.092,72.0,68.432,71.0,71.0,11.0,19.244,11.0,14.212,13.0,13.0,7.78,7.69,7.27,7.44,7.8,7.74
6114,111.38888888888889,111.38888888888889,111.38888888888889,111.38888888888889,111.38888888888889,111.38888888888889,18.0,18.664,20.0,17.568,16.0,16.0,718.0,101.0,111.0,79.0,175.0,95.0,1.27544757033248,373.2,377.0,387.0,1.26461538461538,1.07487179487179,1.79,1.5789057,1.8636264,2.2001145,1.7342079,1.7342079,35.0,47.7121548074985,11.6417193820188,53.8132195645178,42.124115486415,70.4296239990367,73.0,66.092,70.0,68.432,71.0,71.0,9.0,15.244,11.0,14.212,13.0,13.0,8.15,7.74,7.32,7.42,7.1,7.73
6115,102.31,102.31,102.31,102.31,102.31,102.31,19.0,14.0,14.784,15.568,16.0,16.0,129.0,92.0,80.5,69.0,113.0,94.0,0.899488491048593,423.9,212.3394871794872,0.778974358974359,1.17307692307692,0.92385641025641,1.37164,1.48768545,1.520353725,1.553022,1.7342079,1.7342079,64.6937751004016,449.0,249.50528206211703,50.0105641242341,46.3992473486144,38.774,64.0,70.756,68.434,66.112,71.0,71.0,18.0,15.244,16.782,18.32,13.0,13.0,7.49,7.92,7.575,7.23,7.19,7.56
6116,97.68,113.65714285714286,93.26666666666668,93.26666666666668,93.26666666666668,93.26666666666668,16.0,19.024,17.0,17.568,16.0,16.0,142.0,125.0,147.0,77.0,77.0,75.0,0.952051282051282,364.9,215.8,0.905897435897436,1.39333333333333,0.915630769230769,1.65632,1.48768545,1.7600916,1.6306731,1.7342079,1.7342079,25.8536837748344,114.0,46.6505583358816,59.7348404817241,26.3839054124157,81.328,71.0,70.416,70.0,66.112,71.0,71.0,13.0,10.56,13.0,16.32,13.0,13.0,7.51,7.82,7.44,7.31,7.69,7.59
6117,87.44,100.35471698113209,74.32264150943396,74.32264150943396,74.32264150943396,74.32264150943396,14.0,16.88,15.224,13.568,14.784,16.0,127.0,113.0,84.5,56.0,70.0,84.0,1.20897435897436,531.7,266.1911538461539,0.682307692307692,1.005256410256411,1.32820512820513,1.44928,1.48768545,1.662714075,1.8377427,1.7859753,1.7342079,60.8665231431647,68.0,63.1441745445764,58.2883490891528,54.6415080313781,50.9946669736034,73.0,69.66,65.94,62.22,66.61,71.0,12.0,13.46,18.836,24.212,18.606,13.0,7.48,7.73,7.56,7.39,7.494999999999999,7.6
6118,85.81,109.35185185185183,80.05,80.05,80.05,80.05,10.0,20.88,21.224,21.568,16.0,16.0,77.0,218.0,147.5,77.0,104.0,149.0,1.07487179487179,545.1,273.00525641025644,0.910512820512821,0.552564102564103,1.72692307692308,1.75984,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,63.6115685467271,35.1256430550059,60.39592653998645,85.666210024967,38.0989011706909,50.9946669736034,83.0,61.66,67.94,74.22,71.0,71.0,7.0,17.46,10.836,4.212,13.0,13.0,6.67,8.02,7.68,7.34,7.27,7.74
6119,90.59,114.00408163265304,59.6530612244898,66.10178817056396,94.3363136176066,122.57083906464923,23.0,23.0,21.868,18.934,16.0,16.0,118.0,191.0,146.5,109.75,73.0,80.0,1.40641025641026,453.5,535.2,268.32500000000005,1.45,1.0774358974359,1.53,1.48768545,1.7600916,1.74714975,1.7342079,1.7342079,52.019571101395,19.7962665596146,53.753738783649,46.68192196191795,39.6101051401869,65.8281162070906,59.0,64.0,64.096,67.548,71.0,71.0,18.0,12.0,14.036,13.518,13.0,13.0,7.34,7.08,7.27,7.39,7.51,7.29
6120,93.44,108.61409395973152,67.00805369127517,69.10777626193725,94.31855388813096,119.5293315143247,23.0,25.434,27.868,21.934,16.0,16.0,89.0,112.0,135.0,103.5,72.0,109.0,1.2848717948718,275.09243589743585,548.9,275.2423076923077,1.58461538461538,0.628461538461538,1.37,1.720348,2.070696,1.90245195,1.7342079,1.7342079,80.7672288153238,53.49428240367385,26.2213359920239,36.9667540463518,47.7121721006797,45.793472144063,71.0,64.548,58.096,64.548,71.0,71.0,6.0,10.018,14.036,13.518,13.0,13.0,7.21,7.314999999999999,7.42,7.404999999999999,7.39,7.29
6121,133.08,126.79194630872485,103.16510067114096,102.49932705248992,83.3835800807537,66.5464333781965,14.0,19.0,16.0,17.568,16.0,16.0,142.0,106.0,99.0,64.0,46.7,109.0,0.884654731457801,402.0,341.2,311.2,1.13169230769231,1.49,0.78,1.1906502,1.5271383,1.8377427,1.7342079,1.7342079,34.0,32.1384928716904,37.5122068976163,19.4516814270822,67.649,98.4454391483184,72.0,69.0,74.0,68.432,71.0,71.0,14.0,12.0,11.0,14.212,13.0,13.0,7.89,7.6,7.42,7.69,6.86,7.46
6122,95.89403973509934,95.89403973509934,95.89403973509934,95.89403973509934,95.89403973509934,95.89403973509934,12.0,19.0,17.0,17.568,16.0,16.0,122.0,118.0,113.0,60.0,143.0,106.0,1.07774936061381,433.8,367.0,416.5,0.982169230769231,1.26153846153846,1.04,1.1647665,1.6306731,1.8377427,1.7342079,1.7342079,80.0,36.1558044806517,61.7433860327845,48.5335277917049,26.148,66.6557660900073,76.0,69.0,68.0,68.432,71.0,71.0,12.0,12.0,15.0,14.212,13.0,13.0,7.9,7.7,7.54,7.63,7.13,7.52
6123,87.66,87.66,87.66,87.66,87.66,87.66,20.0,17.024,18.296,19.568,16.0,16.0,134.0,112.0,92.5,73.0,110.0,75.0,0.805641025641026,401.2,201.12410256410257,1.04820512820513,1.06512820512821,1.18009230769231,2.51036,1.48768545,1.649772225,1.811859,1.7342079,1.7342079,51.031454248366,38.0371900826446,66.25079449198785,94.4643989013311,64.426102963007,72.972,69.0,68.272,63.19200000000001,58.112,71.0,71.0,11.0,14.704,18.512,22.32,13.0,13.0,7.48,7.8,7.545,7.29,7.54,7.41
6124,81.16,81.16,81.16,81.16,81.16,81.16,26.0,25.0,22.284,19.568,16.0,16.0,152.0,103.0,81.0,59.0,58.0,80.0,0.854871794871795,376.4,188.76641025641024,1.13282051282051,0.996410256410256,0.888012820512821,1.6822,1.58,1.566511,1.553022,1.7342079,1.7342079,45.9884797366797,39.2650741668272,56.44586900819705,73.6266638495669,32.9978389054271,39.165,38.0,59.0,61.556,64.112,71.0,71.0,37.0,16.0,16.16,16.32,13.0,13.0,7.5,7.41,7.275,7.14,7.83,7.6
6125,94.37,94.37,94.37,94.37,94.37,94.37,24.0,16.88,18.224,19.568,16.0,16.0,103.0,103.0,82.5,62.0,62.0,60.0,1.33333333333333,616.7,308.74102564102566,0.782051282051282,0.162195479412455,0.735641025641026,1.2424176,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,43.6082584510056,63.7465373961219,64.55007046016175,65.3536035242016,35.702177728143,48.2823068707725,66.0,67.66,68.074,68.488,71.0,71.0,10.0,15.46,13.702000000000002,11.944,13.0,13.0,7.27,7.97,7.67,7.37,7.52,7.48
6126,74.63,74.63,74.63,74.63,74.63,74.63,17.846,20.88,19.224,17.568,16.0,16.0,162.0,104.0,81.5,59.0,90.0,71.0,1.71076923076923,608.6,304.49589743589746,0.391794871794872,1.85871794871795,1.83410256410256,1.6822,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,95.0,44.2322912544519,45.96137934551575,47.6904674365796,64.0546284634761,46.2705440844903,70.0,61.66,66.94,72.22,71.0,71.0,12.0,17.46,13.836,10.212,13.0,13.0,7.23,7.82,7.564999999999999,7.31,7.61,7.42
6127,65.09,95.15214285714286,125.21428571428572,111.78497587870434,122.72777394900068,102.64093728463128,18.0,18.0,18.0,11.836,16.0,16.0,88.0,88.0,88.0,42.0,91.0,70.0,321.0,321.0,321.0,0.747179487179487,1.06279487179487,0.555384615384615,1.7342079,1.7342079,1.7342079,1.8377427,1.7342079,1.7342079,64.9808390480032,64.9808390480032,64.9808390480032,21.1005934432738,27.720812666921,112.558539332503,70.0,70.0,70.0,78.648,71.0,71.0,12.0,12.0,12.0,9.516,13.0,13.0,7.4,7.4,7.4,7.15,6.7,7.7
6128,54.35,80.22905405405406,106.10810810810813,109.47019867549668,108.9907284768212,88.87152317880795,6.0,6.0,6.0,11.0,16.0,16.0,52.0,52.0,52.0,52.5,53.0,53.0,295.8,295.8,295.8,148.50474358974358,1.20948717948718,0.934871794871795,1.7342079,1.7342079,1.7342079,1.7342079,1.7342079,1.7342079,107.379008165704,107.379008165704,107.379008165704,83.4859055980035,59.592803030303,80.8769484661896,91.0,91.0,91.0,81.0,71.0,71.0,4.0,4.0,4.0,8.5,13.0,13.0,7.22,7.22,7.22,7.345,7.47,7.34
6129,83.14,83.14,83.14,83.14,83.14,83.14,17.0,18.5,20.0,13.568,16.0,16.0,126.0,106.0,86.0,58.0,77.0,99.0,0.8914102564102575,119.59570512820513,238.3,1.10820512820513,1.70410256410256,1.05717948717949,1.61680175,1.843748875,2.070696,1.8377427,1.7342079,1.7342079,42.8454606543842,40.297038303407,37.7486159524298,36.7426705590734,25.0905174692109,46.1061523622794,74.0,71.5,69.0,67.824,71.0,71.0,9.0,9.5,10.0,18.608,13.0,13.0,7.215,7.1475,7.08,7.31,7.61,7.72
6130,91.05,91.05,91.05,91.05,91.05,91.05,8.0,14.0,20.0,13.568,16.0,16.0,146.0,103.0,60.0,34.0,66.0,87.0,1.13410256410256,185.9670512820513,370.8,1.37897435897436,0.343333333333333,1.76358974358974,1.94,1.94063875,1.9412775,1.8377427,1.7342079,1.7342079,47.625754527163,44.709432522962246,41.7931105187615,62.9874352441259,20.6100679211375,62.1896938840048,88.0,78.5,69.0,71.824,71.0,71.0,4.0,7.0,10.0,14.608,13.0,13.0,7.52,7.295,7.07,7.16,7.83,7.62
6131,83.53,83.53,83.53,83.53,83.53,83.53,10.0,10.0,10.0,19.836,16.0,16.0,40.0,40.0,40.0,42.0,51.0,44.0,79.3,79.3,79.3,0.459487179487179,0.391794871794872,1.68205128205128,1.5271383,1.5271383,1.5271383,1.8377427,1.7342079,1.7342079,183.350420340373,183.350420340373,183.350420340373,51.7561725967093,19.1548710062143,50.4475396310123,79.0,79.0,79.0,78.648,71.0,71.0,10.0,10.0,10.0,1.516,13.0,13.0,6.93,6.93,6.93,7.19,7.53,6.9
6132,22.94,22.94,22.94,22.94,22.94,22.94,20.0,20.0,20.0,21.836,16.0,16.0,31.0,31.0,31.0,58.0,33.0,46.0,88.2,88.2,88.2,0.405897435897436,0.235497435897436,1.63461538461538,1.7342079,1.7342079,1.7342079,1.8377427,1.7342079,1.7342079,210.829516032663,210.829516032663,210.829516032663,160.842259454389,296.273580411585,26.6212164284167,71.0,71.0,71.0,66.648,71.0,71.0,10.0,10.0,10.0,11.516,13.0,13.0,7.4,7.4,7.4,7.11,7.61,6.67
6133,77.9,77.9,77.9,77.9,77.9,77.9,8.0,14.0,20.0,23.568,16.0,16.0,127.0,109.5,92.0,66.0,54.0,106.0,0.57,104.185,207.8,1.04512820512821,0.494358974358974,0.436923076923077,2.33,1.941511,1.553022,1.8377427,1.7342079,1.7342079,63.5010060362173,51.97297584976745,40.4449456633176,63.5872899154394,11.0721238382316,81.4899437100753,86.0,75.5,65.0,62.488,71.0,71.0,6.0,10.0,14.0,13.944,13.0,13.0,7.35,7.31,7.27,7.24,7.61,7.76
6134,58.1,58.1,58.1,58.1,58.1,58.1,8.0,11.0,14.0,15.568,16.0,16.0,75.0,66.0,57.0,39.0,43.0,51.0,0.578461538461539,103.08923076923077,205.6,0.348205128205128,0.338717948717949,0.565641025641026,2.33,2.10975505,1.8895101,1.8377427,1.7342079,1.7342079,99.2203219315896,108.9294146053273,118.638507279065,88.3156804381103,88.5769907058528,25.0015361927,88.0,83.5,79.0,72.488,71.0,71.0,4.0,5.0,6.0,11.944,13.0,13.0,7.16,7.135,7.11,7.21,7.42,7.05
6135,64.74,64.74,64.74,64.74,64.74,64.74,19.0,11.0,16.0,17.568,17.568,17.568,130.0,91.0,115.0,92.0,92.0,92.0,0.459230769230769,217.0,345.9,0.951282051282051,0.951282051282051,0.951282051282051,1.5528,1.48768545,1.3200687,1.8377427,1.8377427,1.8377427,14.13149667839,130.424335378323,95.423460600221,40.0484116623151,40.0484116623151,40.0484116623151,70.0,77.0,72.0,68.432,68.432,68.432,11.0,12.0,12.0,14.212,14.212,14.212,7.34,7.63,7.7,7.52,7.52,7.52
6136,90.42,90.42,90.42,90.42,90.42,90.42,17.0,19.0,18.0,17.568,17.568,17.568,82.0,122.0,151.0,107.0,107.0,107.0,0.576666666666667,191.8,273.2,1.2374358974359,1.2374358974359,1.2374358974359,0.65,1.48768545,1.2683013,1.8377427,1.8377427,1.8377427,93.0876535498647,19.7962665596146,36.9381137807307,62.1804286335944,62.1804286335944,62.1804286335944,73.0,74.0,70.0,68.432,68.432,68.432,10.0,6.0,12.0,14.212,14.212,14.212,7.25,7.01,7.57,7.46,7.46,7.46
6137,73.8,73.8,73.8,73.8,73.8,73.8,23.0,15.0,18.0,17.568,17.568,17.568,98.0,48.0,109.0,72.0,72.0,72.0,0.755641025641026,159.7,401.2,1.00282051282051,1.00282051282051,1.00282051282051,1.4,1.48768545,1.3459524,1.8377427,1.8377427,1.8377427,90.3497813866334,103.702376075379,63.1026110420816,33.7249782419495,33.7249782419495,33.7249782419495,69.0,75.0,64.0,68.432,68.432,68.432,8.0,10.0,18.0,14.212,14.212,14.212,7.27,7.23,7.66,7.3,7.3,7.3
6138,79.69,79.69,79.69,79.69,79.69,79.69,19.0,17.0,18.0,17.568,17.568,17.568,94.0,86.0,103.0,42.0,42.0,42.0,0.788717948717949,184.6,384.4,307.6,307.6,307.6,1.01,1.48768545,1.4236035,1.8377427,1.8377427,1.8377427,86.267220642904,94.2748873412536,66.1807871904758,44.0219267955801,44.0219267955801,44.0219267955801,69.0,75.0,66.0,68.432,68.432,68.432,11.0,8.0,16.0,14.212,14.212,14.212,7.29,7.42,7.59,7.29,7.29,7.29
6139,58.85,58.85,58.85,58.85,58.85,58.85,15.0,21.0,16.0,17.568,16.0,16.0,53.0,66.0,74.0,40.0,44.0,44.0,0.654102564102564,155.7,484.4,0.945897435897436,0.582989743589744,0.582989743589744,1.5528,1.48768545,1.2683013,1.8377427,1.7342079,1.7342079,84.0383444917833,87.8496868475992,90.8061963776296,41.877550746429,61.598,61.598,72.0,70.0,68.0,68.432,71.0,71.0,13.0,9.0,16.0,14.212,13.0,13.0,7.14,6.85,7.46,7.29,6.6,6.6
6140,63.21,63.21,63.21,63.21,63.21,63.21,28.0,21.0,22.0,17.568,17.568,17.568,130.0,131.0,77.0,39.0,39.0,39.0,0.923589743589744,271.3,469.2,0.257692307692308,0.257692307692308,0.257692307692308,1.11,1.48768545,1.4494872,1.8377427,1.8377427,1.8377427,103.909336660428,65.8872651356994,55.407170671096,38.2360245945656,38.2360245945656,38.2360245945656,57.0,70.0,60.0,68.432,68.432,68.432,15.0,9.0,18.0,14.212,14.212,14.212,7.59,7.37,7.56,7.18,7.18,7.18
6201,89.58762886597938,89.58762886597938,89.58762886597938,89.58762886597938,89.58762886597938,89.58762886597938,17.846,15.0,17.0,17.568,16.0,16.0,121.0,106.0,16.0,50.0,117.0,117.0,0.693333333333333,334.8,318.0,386.4,0.758669230769231,0.758669230769231,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,23.310740354536,90.4511430305482,53.3550559032621,28.9217262811085,37.025,37.025,70.0,72.0,70.0,68.432,71.0,71.0,12.0,14.0,12.0,14.212,13.0,13.0,7.51,7.73,6.67,7.1,7.09,7.09
